# Number of quaternions: 1
37223
4067.000 0.550 -0.422 0.653 0.305 
4100.000 0.546 -0.426 0.651 0.312 
4133.000 0.550 -0.422 0.648 0.315 
4167.000 0.558 -0.416 0.642 0.322 
4200.000 0.565 -0.412 0.636 0.326 
4233.000 0.568 -0.411 0.631 0.332 
4267.000 0.570 -0.411 0.627 0.336 
4300.000 0.571 -0.409 0.628 0.335 
4333.000 0.571 -0.410 0.629 0.332 
4367.000 0.568 -0.412 0.633 0.327 
4400.000 0.563 -0.416 0.637 0.323 
4433.000 0.559 -0.419 0.640 0.320 
4467.000 0.561 -0.417 0.640 0.318 
4500.000 0.570 -0.411 0.635 0.320 
4533.000 0.586 -0.401 0.623 0.328 
4567.000 0.603 -0.387 0.614 0.333 
4600.000 0.600 -0.389 0.605 0.350 
4633.000 0.592 -0.402 0.595 0.366 
4667.000 0.588 -0.413 0.592 0.365 
4700.000 0.588 -0.418 0.595 0.355 
4733.000 0.581 -0.428 0.598 0.348 
4767.000 0.577 -0.428 0.606 0.341 
4800.000 0.582 -0.421 0.609 0.336 
4833.000 0.590 -0.411 0.612 0.330 
4867.000 0.592 -0.404 0.616 0.327 
4900.000 0.587 -0.406 0.620 0.324 
4933.000 0.586 -0.407 0.622 0.323 
4967.000 0.587 -0.408 0.621 0.322 
5000.000 0.587 -0.407 0.622 0.319 
5033.000 0.589 -0.406 0.623 0.317 
5067.000 0.590 -0.406 0.623 0.315 
5100.000 0.591 -0.406 0.622 0.315 
5133.000 0.593 -0.406 0.621 0.314 
5167.000 0.594 -0.406 0.620 0.313 
5200.000 0.595 -0.406 0.619 0.312 
5233.000 0.596 -0.406 0.619 0.311 
5267.000 0.595 -0.407 0.620 0.310 
5300.000 0.595 -0.407 0.620 0.309 
5333.000 0.595 -0.407 0.620 0.309 
5367.000 0.596 -0.406 0.619 0.310 
5400.000 0.597 -0.406 0.618 0.311 
5433.000 0.596 -0.406 0.619 0.311 
5467.000 0.595 -0.406 0.620 0.312 
5500.000 0.590 -0.409 0.621 0.315 
5533.000 0.583 -0.414 0.622 0.318 
5567.000 0.575 -0.420 0.623 0.323 
5600.000 0.568 -0.428 0.628 0.317 
5633.000 0.558 -0.432 0.640 0.306 
5667.000 0.570 -0.412 0.648 0.293 
5700.000 0.571 -0.403 0.655 0.290 
5733.000 0.565 -0.404 0.658 0.288 
5767.000 0.556 -0.413 0.656 0.300 
5800.000 0.555 -0.411 0.657 0.302 
5833.000 0.564 -0.406 0.648 0.311 
5867.000 0.572 -0.403 0.639 0.320 
5900.000 0.577 -0.400 0.635 0.324 
5933.000 0.576 -0.402 0.633 0.326 
5967.000 0.571 -0.407 0.634 0.326 
6000.000 0.569 -0.410 0.637 0.320 
6033.000 0.572 -0.407 0.639 0.314 
6067.000 0.579 -0.401 0.637 0.314 
6100.000 0.587 -0.396 0.628 0.322 
6133.000 0.600 -0.387 0.617 0.331 
6167.000 0.608 -0.380 0.615 0.328 
6200.000 0.611 -0.383 0.597 0.350 
6233.000 0.606 -0.392 0.592 0.358 
6267.000 0.604 -0.401 0.593 0.350 
6300.000 0.604 -0.408 0.593 0.342 
6333.000 0.599 -0.414 0.597 0.337 
6367.000 0.598 -0.412 0.602 0.333 
6400.000 0.602 -0.405 0.603 0.331 
6433.000 0.602 -0.401 0.608 0.328 
6467.000 0.600 -0.401 0.611 0.326 
6500.000 0.598 -0.400 0.613 0.325 
6533.000 0.600 -0.399 0.614 0.322 
6567.000 0.602 -0.397 0.615 0.319 
6600.000 0.603 -0.395 0.616 0.317 
6633.000 0.605 -0.393 0.616 0.316 
6667.000 0.606 -0.393 0.616 0.315 
6700.000 0.608 -0.392 0.614 0.316 
