# Number of quaternions: 2
51116
2267.000 -0.076 -0.392 0.395 0.827 0.788 -0.044 -0.245 -0.563 
2300.000 -0.051 -0.364 0.417 0.831 0.766 -0.089 -0.246 -0.587 
2333.000 -0.017 -0.335 0.438 0.834 0.737 -0.137 -0.238 -0.617 
2367.000 0.024 -0.308 0.463 0.831 0.699 -0.182 -0.229 -0.653 
2400.000 0.071 -0.283 0.493 0.820 0.651 -0.218 -0.230 -0.690 
2433.000 0.114 -0.264 0.522 0.803 0.596 -0.246 -0.241 -0.725 
2467.000 0.154 -0.248 0.549 0.783 0.536 -0.272 -0.253 -0.759 
2500.000 0.188 -0.237 0.576 0.759 0.478 -0.296 -0.269 -0.782 
2533.000 0.217 -0.230 0.604 0.731 0.430 -0.318 -0.294 -0.793 
2567.000 0.238 -0.224 0.630 0.705 0.388 -0.340 -0.315 -0.797 
2600.000 0.255 -0.219 0.652 0.680 0.355 -0.365 -0.333 -0.794 
2633.000 0.264 -0.212 0.668 0.662 0.338 -0.383 -0.353 -0.784 
2667.000 0.265 -0.210 0.676 0.655 0.334 -0.393 -0.369 -0.773 
2700.000 0.261 -0.210 0.681 0.651 0.332 -0.402 -0.377 -0.766 
2733.000 0.256 -0.209 0.684 0.650 0.334 -0.408 -0.380 -0.760 
2767.000 0.251 -0.211 0.686 0.650 0.337 -0.411 -0.385 -0.754 
2800.000 0.247 -0.214 0.686 0.650 0.343 -0.412 -0.390 -0.748 
2833.000 0.242 -0.216 0.686 0.651 0.353 -0.410 -0.396 -0.742 
2867.000 0.236 -0.221 0.686 0.652 0.364 -0.408 -0.403 -0.734 
2900.000 0.224 -0.232 0.689 0.649 0.373 -0.407 -0.415 -0.723 
2933.000 0.209 -0.245 0.693 0.645 0.384 -0.404 -0.435 -0.707 
2967.000 0.187 -0.262 0.697 0.640 0.396 -0.400 -0.462 -0.686 
3000.000 0.157 -0.286 0.699 0.636 0.409 -0.395 -0.490 -0.661 
3033.000 0.118 -0.314 0.699 0.632 0.427 -0.385 -0.526 -0.626 
3067.000 0.068 -0.351 0.690 0.629 0.447 -0.371 -0.567 -0.584 
3100.000 0.016 -0.389 0.676 0.626 0.470 -0.349 -0.609 -0.536 
3133.000 -0.033 -0.424 0.658 0.621 0.503 -0.318 -0.642 -0.484 
3167.000 -0.086 -0.457 0.632 0.620 0.546 -0.282 -0.659 -0.432 
3200.000 -0.140 -0.478 0.600 0.626 0.605 -0.242 -0.660 -0.375 
3233.000 -0.199 -0.494 0.562 0.633 0.672 -0.191 -0.640 -0.318 
3267.000 -0.264 -0.506 0.510 0.644 0.743 -0.133 -0.599 -0.267 
3300.000 -0.313 -0.503 0.463 0.659 0.821 -0.081 -0.517 -0.226 
3333.000 -0.360 -0.494 0.423 0.669 0.880 -0.096 -0.428 -0.184 
3367.000 -0.265 -0.512 0.477 0.663 0.878 -0.114 -0.417 -0.206 
3400.000 -0.260 -0.497 0.475 0.678 0.897 -0.071 -0.397 -0.183 
3433.000 -0.254 -0.502 0.449 0.694 0.897 -0.055 -0.390 -0.199 
3467.000 -0.247 -0.506 0.452 0.691 0.898 -0.060 -0.385 -0.202 
3500.000 -0.250 -0.507 0.443 0.695 0.900 -0.053 -0.383 -0.200 
3533.000 -0.250 -0.505 0.439 0.699 0.902 -0.057 -0.378 -0.200 
3567.000 -0.252 -0.503 0.439 0.700 0.903 -0.062 -0.374 -0.200 
3600.000 -0.254 -0.500 0.439 0.702 0.903 -0.067 -0.373 -0.201 
3633.000 -0.257 -0.498 0.440 0.702 0.903 -0.072 -0.372 -0.204 
3667.000 -0.259 -0.495 0.441 0.702 0.902 -0.078 -0.372 -0.206 
3700.000 -0.261 -0.493 0.444 0.702 0.900 -0.083 -0.373 -0.209 
3733.000 -0.261 -0.491 0.447 0.701 0.899 -0.088 -0.375 -0.211 
3767.000 -0.263 -0.487 0.450 0.701 0.896 -0.094 -0.377 -0.214 
3800.000 -0.263 -0.485 0.455 0.699 0.893 -0.102 -0.380 -0.219 
3833.000 -0.264 -0.480 0.460 0.699 0.889 -0.114 -0.383 -0.225 
3867.000 -0.264 -0.471 0.466 0.701 0.886 -0.126 -0.382 -0.231 
3900.000 -0.261 -0.463 0.474 0.702 0.883 -0.137 -0.381 -0.237 
3933.000 -0.256 -0.454 0.483 0.704 0.880 -0.149 -0.382 -0.242 
3967.000 -0.249 -0.445 0.492 0.706 0.876 -0.158 -0.383 -0.247 
4000.000 -0.240 -0.434 0.500 0.710 0.872 -0.163 -0.384 -0.255 
4033.000 -0.228 -0.426 0.508 0.713 0.869 -0.171 -0.381 -0.267 
4067.000 -0.216 -0.419 0.516 0.715 0.863 -0.177 -0.383 -0.280 
4100.000 -0.204 -0.414 0.523 0.717 0.856 -0.180 -0.386 -0.292 
4133.000 -0.191 -0.410 0.529 0.718 0.850 -0.179 -0.389 -0.307 
4167.000 -0.175 -0.407 0.535 0.719 0.842 -0.177 -0.395 -0.322 
4200.000 -0.155 -0.402 0.544 0.721 0.832 -0.175 -0.403 -0.338 
4233.000 -0.131 -0.393 0.553 0.723 0.820 -0.179 -0.407 -0.362 
4267.000 -0.104 -0.377 0.564 0.727 0.805 -0.190 -0.407 -0.388 
4300.000 -0.072 -0.353 0.575 0.735 0.789 -0.202 -0.401 -0.420 
4333.000 -0.037 -0.323 0.585 0.743 0.769 -0.224 -0.385 -0.459 
4367.000 -0.002 -0.292 0.593 0.750 0.743 -0.250 -0.364 -0.503 
4400.000 0.034 -0.264 0.599 0.755 0.707 -0.275 -0.344 -0.552 
4433.000 0.074 -0.238 0.604 0.757 0.664 -0.297 -0.329 -0.602 
4467.000 0.116 -0.219 0.615 0.749 0.616 -0.310 -0.327 -0.646 
4500.000 0.156 -0.207 0.630 0.732 0.559 -0.327 -0.333 -0.685 
4533.000 0.196 -0.197 0.651 0.707 0.495 -0.351 -0.340 -0.719 
4567.000 0.238 -0.185 0.676 0.672 0.428 -0.377 -0.351 -0.742 
4600.000 0.280 -0.170 0.702 0.632 0.362 -0.407 -0.362 -0.756 
4633.000 0.321 -0.148 0.725 0.591 0.298 -0.439 -0.366 -0.764 
4667.000 0.364 -0.120 0.739 0.554 0.241 -0.469 -0.361 -0.769 
4700.000 0.404 -0.090 0.745 0.524 0.192 -0.496 -0.346 -0.773 
4733.000 0.437 -0.060 0.747 0.498 0.153 -0.518 -0.332 -0.773 
4767.000 0.459 -0.039 0.747 0.479 0.127 -0.533 -0.324 -0.771 
4800.000 0.470 -0.028 0.749 0.467 0.110 -0.544 -0.322 -0.767 
4833.000 0.473 -0.022 0.752 0.459 0.100 -0.552 -0.323 -0.762 
4867.000 0.471 -0.021 0.754 0.458 0.099 -0.556 -0.327 -0.758 
4900.000 0.464 -0.026 0.756 0.461 0.100 -0.556 -0.333 -0.755 
4933.000 0.456 -0.032 0.758 0.466 0.106 -0.553 -0.340 -0.754 
4967.000 0.448 -0.038 0.757 0.473 0.114 -0.548 -0.347 -0.753 
5000.000 0.440 -0.046 0.757 0.481 0.125 -0.542 -0.353 -0.753 
5033.000 0.428 -0.057 0.758 0.488 0.143 -0.537 -0.366 -0.747 
5067.000 0.414 -0.072 0.760 0.496 0.169 -0.529 -0.388 -0.735 
5100.000 0.393 -0.094 0.762 0.506 0.201 -0.518 -0.413 -0.721 
5133.000 0.363 -0.124 0.763 0.520 0.237 -0.503 -0.441 -0.704 
5167.000 0.327 -0.162 0.760 0.538 0.279 -0.483 -0.472 -0.683 
5200.000 0.281 -0.207 0.752 0.559 0.327 -0.453 -0.507 -0.657 
5233.000 0.228 -0.258 0.738 0.580 0.375 -0.415 -0.543 -0.627 
5267.000 0.168 -0.311 0.717 0.601 0.423 -0.370 -0.574 -0.595 
5300.000 0.095 -0.362 0.688 0.622 0.473 -0.326 -0.598 -0.559 
5333.000 0.012 -0.415 0.649 0.637 0.520 -0.289 -0.620 -0.512 
5367.000 -0.061 -0.459 0.605 0.648 0.565 -0.253 -0.638 -0.458 
5400.000 -0.130 -0.485 0.564 0.655 0.620 -0.210 -0.645 -0.394 
5433.000 -0.200 -0.501 0.519 0.663 0.685 -0.162 -0.632 -0.325 
5467.000 -0.257 -0.501 0.480 0.672 0.757 -0.119 -0.582 -0.274 
5500.000 -0.306 -0.491 0.453 0.678 0.832 -0.097 -0.492 -0.236 
5533.000 -0.374 -0.486 0.396 0.683 0.822 -0.137 -0.482 -0.271 
5567.000 -0.300 -0.522 0.453 0.658 0.827 -0.165 -0.478 -0.247 
5600.000 -0.314 -0.504 0.446 0.669 0.842 -0.132 -0.466 -0.236 
5633.000 -0.301 -0.505 0.456 0.668 0.838 -0.146 -0.461 -0.251 
5667.000 -0.302 -0.504 0.453 0.670 0.841 -0.145 -0.461 -0.243 
5700.000 -0.299 -0.505 0.454 0.671 0.842 -0.147 -0.460 -0.241 
5733.000 -0.296 -0.503 0.455 0.673 0.843 -0.152 -0.458 -0.238 
5767.000 -0.293 -0.501 0.457 0.673 0.843 -0.154 -0.457 -0.237 
5800.000 -0.293 -0.500 0.458 0.674 0.843 -0.155 -0.456 -0.239 
5833.000 -0.293 -0.499 0.457 0.675 0.843 -0.155 -0.455 -0.241 
5867.000 -0.294 -0.497 0.457 0.677 0.843 -0.155 -0.454 -0.243 
5900.000 -0.295 -0.495 0.456 0.678 0.844 -0.155 -0.452 -0.243 
5933.000 -0.295 -0.493 0.456 0.679 0.845 -0.155 -0.451 -0.243 
5967.000 -0.294 -0.493 0.456 0.680 0.845 -0.154 -0.450 -0.243 
6000.000 -0.293 -0.493 0.455 0.682 0.846 -0.153 -0.449 -0.243 
6033.000 -0.290 -0.492 0.455 0.684 0.846 -0.152 -0.448 -0.246 
6067.000 -0.287 -0.491 0.455 0.685 0.845 -0.154 -0.447 -0.250 
6100.000 -0.282 -0.485 0.457 0.690 0.844 -0.158 -0.443 -0.258 
6133.000 -0.271 -0.477 0.462 0.697 0.843 -0.163 -0.436 -0.269 
6167.000 -0.257 -0.469 0.470 0.702 0.839 -0.167 -0.432 -0.284 
6200.000 -0.237 -0.459 0.480 0.709 0.832 -0.175 -0.428 -0.305 
6233.000 -0.214 -0.446 0.494 0.715 0.822 -0.185 -0.424 -0.332 
6267.000 -0.188 -0.430 0.509 0.721 0.807 -0.196 -0.419 -0.366 
6300.000 -0.156 -0.412 0.523 0.729 0.791 -0.208 -0.410 -0.405 
6333.000 -0.120 -0.394 0.538 0.736 0.769 -0.217 -0.402 -0.448 
6367.000 -0.082 -0.375 0.553 0.739 0.742 -0.228 -0.395 -0.492 
6400.000 -0.040 -0.355 0.570 0.740 0.709 -0.240 -0.386 -0.539 
6433.000 0.003 -0.337 0.589 0.735 0.670 -0.254 -0.380 -0.586 
6467.000 0.049 -0.319 0.607 0.726 0.625 -0.266 -0.379 -0.629 
6500.000 0.096 -0.300 0.626 0.713 0.578 -0.275 -0.383 -0.667 
6533.000 0.139 -0.283 0.644 0.697 0.526 -0.287 -0.388 -0.700 
6567.000 0.181 -0.267 0.660 0.678 0.466 -0.306 -0.389 -0.733 
6600.000 0.223 -0.247 0.674 0.660 0.405 -0.323 -0.389 -0.762 
6633.000 0.262 -0.229 0.688 0.637 0.348 -0.336 -0.395 -0.781 
6667.000 0.295 -0.216 0.701 0.613 0.292 -0.351 -0.404 -0.793 
6700.000 0.326 -0.203 0.712 0.588 0.236 -0.367 -0.411 -0.801 
6733.000 0.357 -0.189 0.721 0.563 0.183 -0.384 -0.416 -0.804 
6767.000 0.388 -0.174 0.727 0.539 0.139 -0.396 -0.424 -0.803 
6800.000 0.416 -0.159 0.729 0.520 0.104 -0.405 -0.430 -0.800 
6833.000 0.440 -0.144 0.728 0.506 0.079 -0.411 -0.434 -0.798 
6867.000 0.455 -0.137 0.724 0.499 0.058 -0.415 -0.434 -0.798 
6900.000 0.467 -0.134 0.722 0.493 0.036 -0.418 -0.428 -0.800 
