# Number of quaternions: 1
901
3967.000 0.331 -0.246 0.761 0.501 
4000.000 0.289 -0.282 0.755 0.517 
4033.000 0.238 -0.317 0.747 0.534 
4067.000 0.176 -0.352 0.732 0.556 
4100.000 0.097 -0.391 0.709 0.579 
4133.000 0.008 -0.437 0.676 0.594 
4167.000 -0.091 -0.478 0.628 0.607 
4200.000 -0.200 -0.501 0.564 0.626 
4233.000 -0.316 -0.495 0.483 0.649 
4267.000 -0.398 -0.462 0.433 0.664 
4300.000 -0.494 -0.441 0.243 0.708 
4333.000 -0.402 -0.467 0.357 0.702 
4367.000 -0.424 -0.448 0.333 0.714 
4400.000 -0.412 -0.459 0.351 0.704 
4433.000 -0.414 -0.459 0.350 0.704 
4467.000 -0.412 -0.460 0.352 0.703 
4500.000 -0.409 -0.460 0.360 0.701 
4533.000 -0.410 -0.461 0.366 0.697 
4567.000 -0.411 -0.462 0.368 0.694 
4600.000 -0.411 -0.463 0.370 0.692 
4633.000 -0.410 -0.465 0.373 0.691 
4667.000 -0.409 -0.466 0.374 0.690 
4700.000 -0.409 -0.467 0.374 0.689 
4733.000 -0.408 -0.469 0.372 0.689 
4767.000 -0.406 -0.472 0.370 0.690 
4800.000 -0.402 -0.476 0.368 0.690 
4833.000 -0.399 -0.479 0.366 0.691 
4867.000 -0.393 -0.483 0.364 0.693 
4900.000 -0.386 -0.486 0.362 0.695 
4933.000 -0.377 -0.488 0.363 0.699 
4967.000 -0.365 -0.487 0.365 0.704 
5000.000 -0.350 -0.485 0.369 0.711 
5033.000 -0.329 -0.482 0.376 0.719 
5067.000 -0.304 -0.478 0.384 0.729 
5100.000 -0.273 -0.470 0.394 0.741 
5133.000 -0.234 -0.462 0.405 0.753 
5167.000 -0.187 -0.452 0.419 0.765 
5200.000 -0.134 -0.439 0.435 0.774 
5233.000 -0.073 -0.424 0.454 0.780 
5267.000 -0.005 -0.409 0.477 0.778 
5300.000 0.067 -0.390 0.504 0.767 
5333.000 0.143 -0.367 0.532 0.750 
5367.000 0.216 -0.342 0.556 0.726 
5400.000 0.282 -0.320 0.578 0.695 
5433.000 0.338 -0.296 0.603 0.660 
5467.000 0.381 -0.273 0.624 0.625 
5500.000 0.414 -0.254 0.642 0.593 
5533.000 0.437 -0.241 0.655 0.567 
5567.000 0.454 -0.231 0.664 0.547 
5600.000 0.464 -0.223 0.673 0.532 
5633.000 0.466 -0.223 0.678 0.523 
5667.000 0.461 -0.227 0.682 0.521 
5700.000 0.450 -0.234 0.681 0.528 
5733.000 0.431 -0.248 0.677 0.543 
5767.000 0.399 -0.269 0.674 0.560 
5800.000 0.358 -0.295 0.671 0.578 
5833.000 0.307 -0.321 0.667 0.598 
5867.000 0.248 -0.351 0.662 0.614 
5900.000 0.178 -0.381 0.656 0.627 
5933.000 0.101 -0.415 0.644 0.634 
5967.000 0.022 -0.452 0.626 0.635 
6000.000 -0.063 -0.489 0.600 0.630 
6033.000 -0.153 -0.528 0.560 0.620 
6067.000 -0.243 -0.564 0.506 0.606 
6100.000 -0.352 -0.564 0.419 0.619 
6133.000 -0.425 -0.544 0.357 0.629 
6167.000 -0.478 -0.563 0.245 0.628 
6200.000 -0.436 -0.558 0.307 0.635 
6233.000 -0.418 -0.562 0.334 0.630 
6267.000 -0.422 -0.565 0.333 0.626 
6300.000 -0.417 -0.562 0.333 0.632 
6333.000 -0.410 -0.562 0.344 0.631 
6367.000 -0.408 -0.560 0.350 0.630 
6400.000 -0.407 -0.559 0.354 0.630 
6433.000 -0.406 -0.557 0.354 0.632 
6467.000 -0.405 -0.555 0.357 0.633 
6500.000 -0.403 -0.554 0.360 0.633 
6533.000 -0.401 -0.554 0.362 0.634 
6567.000 -0.400 -0.553 0.362 0.634 
6600.000 -0.400 -0.553 0.363 0.634 
6633.000 -0.399 -0.552 0.363 0.636 
6667.000 -0.398 -0.551 0.365 0.637 
6700.000 -0.398 -0.550 0.366 0.637 
6733.000 -0.399 -0.549 0.365 0.637 
6767.000 -0.398 -0.549 0.364 0.638 
6800.000 -0.397 -0.550 0.363 0.639 
6833.000 -0.394 -0.551 0.363 0.640 
6867.000 -0.390 -0.552 0.365 0.641 
6900.000 -0.380 -0.548 0.369 0.647 
6933.000 -0.355 -0.541 0.379 0.661 
6967.000 -0.322 -0.528 0.397 0.678 
7000.000 -0.274 -0.510 0.419 0.699 
7033.000 -0.207 -0.492 0.448 0.718 
7067.000 -0.127 -0.469 0.481 0.730 
7100.000 -0.042 -0.440 0.514 0.735 
7133.000 0.048 -0.408 0.542 0.733 
7167.000 0.138 -0.372 0.566 0.723 
7200.000 0.227 -0.333 0.576 0.711 
7233.000 0.316 -0.296 0.574 0.695 
7267.000 0.391 -0.267 0.566 0.675 
7300.000 0.445 -0.250 0.562 0.651 
7333.000 0.485 -0.241 0.563 0.624 
7367.000 0.516 -0.234 0.569 0.596 
7400.000 0.530 -0.232 0.579 0.575 
7433.000 0.528 -0.236 0.588 0.566 
7467.000 0.514 -0.243 0.599 0.564 
7500.000 0.490 -0.250 0.612 0.569 
7533.000 0.454 -0.265 0.627 0.574 
7567.000 0.412 -0.280 0.643 0.581 
7600.000 0.365 -0.299 0.652 0.594 
7633.000 0.311 -0.321 0.655 0.609 
7667.000 0.253 -0.347 0.654 0.622 
7700.000 0.195 -0.370 0.651 0.634 
7733.000 0.130 -0.393 0.646 0.642 
7767.000 0.051 -0.419 0.628 0.653 
7800.000 -0.032 -0.455 0.602 0.655 
7833.000 -0.118 -0.489 0.563 0.655 
7867.000 -0.206 -0.516 0.510 0.657 
7900.000 -0.290 -0.523 0.445 0.666 
7933.000 -0.357 -0.524 0.385 0.671 
7967.000 -0.459 -0.527 0.228 0.678 
8000.000 -0.384 -0.556 0.317 0.665 
8033.000 -0.399 -0.552 0.306 0.666 
8067.000 -0.389 -0.553 0.317 0.665 
8100.000 -0.390 -0.554 0.324 0.660 
8133.000 -0.392 -0.552 0.326 0.660 
8167.000 -0.388 -0.551 0.331 0.661 
8200.000 -0.386 -0.550 0.335 0.660 
8233.000 -0.384 -0.552 0.338 0.659 
8267.000 -0.382 -0.553 0.340 0.658 
8300.000 -0.382 -0.553 0.341 0.657 
8333.000 -0.381 -0.553 0.342 0.657 
8367.000 -0.381 -0.552 0.343 0.658 
8400.000 -0.381 -0.551 0.344 0.658 
8433.000 -0.380 -0.552 0.345 0.657 
8467.000 -0.377 -0.554 0.346 0.657 
8500.000 -0.374 -0.555 0.344 0.658 
8533.000 -0.372 -0.556 0.343 0.659 
8567.000 -0.369 -0.557 0.341 0.661 
8600.000 -0.367 -0.557 0.340 0.663 
8633.000 -0.365 -0.556 0.340 0.665 
8667.000 -0.361 -0.555 0.341 0.667 
8700.000 -0.353 -0.555 0.342 0.671 
8733.000 -0.341 -0.559 0.345 0.673 
8767.000 -0.322 -0.557 0.348 0.682 
8800.000 -0.289 -0.551 0.359 0.696 
8833.000 -0.240 -0.543 0.379 0.710 
8867.000 -0.181 -0.528 0.404 0.724 
8900.000 -0.114 -0.511 0.432 0.735 
8933.000 -0.044 -0.489 0.460 0.740 
8967.000 0.029 -0.461 0.486 0.742 
9000.000 0.101 -0.430 0.508 0.740 
9033.000 0.172 -0.398 0.525 0.733 
9067.000 0.239 -0.369 0.539 0.718 
9100.000 0.300 -0.343 0.553 0.697 
9133.000 0.353 -0.320 0.566 0.673 
9167.000 0.397 -0.302 0.582 0.642 
9200.000 0.434 -0.287 0.596 0.611 
9233.000 0.465 -0.271 0.607 0.585 
9267.000 0.486 -0.258 0.615 0.564 
9300.000 0.497 -0.251 0.621 0.551 
9333.000 0.498 -0.248 0.626 0.546 
9367.000 0.488 -0.250 0.630 0.550 
9400.000 0.468 -0.257 0.635 0.558 
9433.000 0.438 -0.270 0.642 0.568 
9467.000 0.400 -0.286 0.649 0.580 
9500.000 0.355 -0.306 0.657 0.591 
9533.000 0.297 -0.331 0.665 0.600 
9567.000 0.232 -0.355 0.674 0.605 
9600.000 0.159 -0.383 0.675 0.610 
9633.000 0.080 -0.422 0.665 0.611 
9667.000 -0.009 -0.464 0.639 0.614 
9700.000 -0.107 -0.505 0.593 0.618 
9733.000 -0.205 -0.542 0.528 0.621 
9767.000 -0.306 -0.548 0.445 0.639 
9800.000 -0.379 -0.533 0.386 0.650 
9833.000 -0.323 -0.580 0.395 0.635 
9867.000 -0.282 -0.563 0.437 0.643 
9900.000 -0.270 -0.558 0.446 0.646 
9933.000 -0.279 -0.563 0.445 0.638 
9967.000 -0.284 -0.565 0.439 0.639 
10000.000 -0.282 -0.559 0.441 0.643 
10033.000 -0.281 -0.558 0.443 0.643 
10067.000 -0.281 -0.560 0.442 0.642 
10100.000 -0.283 -0.560 0.439 0.643 
10133.000 -0.285 -0.559 0.437 0.645 
10167.000 -0.286 -0.558 0.437 0.645 
10200.000 -0.287 -0.557 0.437 0.646 
10233.000 -0.288 -0.557 0.436 0.646 
10267.000 -0.289 -0.556 0.435 0.646 
10300.000 -0.288 -0.556 0.435 0.647 
10333.000 -0.288 -0.554 0.435 0.649 
10367.000 -0.288 -0.553 0.435 0.650 
10400.000 -0.287 -0.552 0.435 0.651 
10433.000 -0.287 -0.552 0.434 0.652 
10467.000 -0.287 -0.552 0.433 0.652 
10500.000 -0.286 -0.553 0.433 0.652 
10533.000 -0.285 -0.554 0.432 0.652 
10567.000 -0.283 -0.554 0.431 0.653 
10600.000 -0.283 -0.553 0.430 0.655 
10633.000 -0.281 -0.551 0.430 0.658 
10667.000 -0.277 -0.545 0.430 0.664 
10700.000 -0.269 -0.539 0.431 0.671 
10733.000 -0.258 -0.532 0.434 0.679 
10767.000 -0.242 -0.524 0.437 0.690 
10800.000 -0.220 -0.516 0.439 0.701 
10833.000 -0.193 -0.507 0.438 0.716 
10867.000 -0.156 -0.498 0.435 0.734 
10900.000 -0.115 -0.489 0.426 0.753 
10933.000 -0.072 -0.481 0.405 0.775 
10967.000 -0.033 -0.478 0.374 0.794 
11000.000 -0.001 -0.483 0.337 0.808 
11033.000 0.021 -0.491 0.301 0.817 
11067.000 0.033 -0.504 0.267 0.821 
11100.000 0.040 -0.521 0.232 0.821 
11133.000 0.053 -0.542 0.200 0.815 
11167.000 0.073 -0.568 0.193 0.797 
11200.000 0.092 -0.593 0.209 0.773 
11233.000 0.107 -0.618 0.217 0.748 
11267.000 0.122 -0.643 0.220 0.724 
11300.000 0.152 -0.653 0.212 0.711 
11333.000 0.189 -0.654 0.215 0.700 
11367.000 0.209 -0.644 0.227 0.700 
11400.000 0.215 -0.637 0.231 0.703 
11433.000 0.199 -0.640 0.216 0.710 
11467.000 0.184 -0.642 0.205 0.716 
11500.000 0.169 -0.645 0.197 0.719 
11533.000 0.154 -0.650 0.184 0.721 
11567.000 0.150 -0.651 0.179 0.722 
11600.000 0.154 -0.647 0.181 0.725 
11633.000 0.160 -0.643 0.182 0.726 
11667.000 0.171 -0.641 0.182 0.726 
11700.000 0.184 -0.638 0.182 0.726 
11733.000 0.199 -0.634 0.181 0.725 
11767.000 0.218 -0.630 0.182 0.723 
11800.000 0.233 -0.626 0.182 0.721 
11833.000 0.245 -0.624 0.180 0.720 
11867.000 0.255 -0.621 0.179 0.719 
11900.000 0.265 -0.618 0.178 0.718 
11933.000 0.273 -0.615 0.175 0.719 
11967.000 0.279 -0.612 0.172 0.720 
12000.000 0.284 -0.609 0.166 0.721 
12033.000 0.289 -0.606 0.160 0.724 
12067.000 0.294 -0.604 0.156 0.724 
12100.000 0.300 -0.601 0.155 0.725 
12133.000 0.304 -0.597 0.152 0.727 
12167.000 0.309 -0.592 0.151 0.729 
12200.000 0.315 -0.588 0.149 0.729 
12233.000 0.321 -0.586 0.146 0.729 
12267.000 0.327 -0.583 0.145 0.730 
12300.000 0.333 -0.579 0.147 0.730 
12333.000 0.338 -0.575 0.149 0.730 
12367.000 0.344 -0.572 0.151 0.729 
12400.000 0.350 -0.569 0.155 0.728 
12433.000 0.356 -0.566 0.160 0.726 
12467.000 0.361 -0.563 0.165 0.725 
12500.000 0.366 -0.560 0.171 0.723 
12533.000 0.368 -0.559 0.177 0.721 
12567.000 0.368 -0.561 0.184 0.718 
12600.000 0.365 -0.566 0.189 0.715 
12633.000 0.354 -0.574 0.196 0.712 
12667.000 0.336 -0.586 0.192 0.712 
12700.000 0.328 -0.593 0.190 0.711 
12733.000 0.326 -0.593 0.189 0.712 
12767.000 0.323 -0.591 0.192 0.714 
12800.000 0.317 -0.591 0.194 0.716 
12833.000 0.310 -0.593 0.191 0.718 
12867.000 0.305 -0.596 0.188 0.719 
12900.000 0.302 -0.598 0.185 0.719 
12933.000 0.303 -0.599 0.185 0.718 
12967.000 0.303 -0.599 0.186 0.717 
13000.000 0.302 -0.600 0.186 0.717 
13033.000 0.300 -0.601 0.186 0.717 
13067.000 0.296 -0.603 0.185 0.717 
13100.000 0.292 -0.605 0.184 0.718 
13133.000 0.290 -0.605 0.184 0.718 
13167.000 0.287 -0.605 0.184 0.719 
13200.000 0.284 -0.606 0.183 0.720 
13233.000 0.282 -0.606 0.182 0.721 
13267.000 0.280 -0.607 0.181 0.721 
13300.000 0.279 -0.607 0.181 0.722 
13333.000 0.277 -0.607 0.180 0.723 
13367.000 0.275 -0.606 0.180 0.724 
13400.000 0.273 -0.606 0.179 0.725 
13433.000 0.272 -0.606 0.177 0.726 
13467.000 0.270 -0.607 0.175 0.727 
13500.000 0.269 -0.607 0.173 0.728 
13533.000 0.269 -0.607 0.171 0.728 
13567.000 0.269 -0.607 0.169 0.729 
13600.000 0.270 -0.606 0.166 0.729 
13633.000 0.271 -0.606 0.164 0.730 
13667.000 0.273 -0.605 0.163 0.730 
13700.000 0.275 -0.604 0.161 0.731 
13733.000 0.276 -0.603 0.160 0.731 
13767.000 0.278 -0.601 0.160 0.732 
13800.000 0.280 -0.599 0.160 0.733 
13833.000 0.284 -0.595 0.159 0.735 
13867.000 0.287 -0.591 0.159 0.737 
13900.000 0.290 -0.588 0.158 0.738 
13933.000 0.292 -0.584 0.157 0.741 
13967.000 0.295 -0.580 0.155 0.743 
14000.000 0.298 -0.577 0.154 0.745 
14033.000 0.301 -0.574 0.152 0.746 
14067.000 0.303 -0.572 0.152 0.747 
14100.000 0.307 -0.569 0.151 0.748 
14133.000 0.310 -0.567 0.151 0.748 
14167.000 0.313 -0.567 0.153 0.747 
14200.000 0.315 -0.566 0.155 0.746 
14233.000 0.316 -0.567 0.158 0.744 
14267.000 0.316 -0.568 0.162 0.743 
14300.000 0.316 -0.571 0.163 0.740 
14333.000 0.303 -0.580 0.167 0.737 
14367.000 0.281 -0.594 0.159 0.737 
14400.000 0.280 -0.600 0.158 0.732 
14433.000 0.293 -0.597 0.160 0.730 
14467.000 0.301 -0.592 0.166 0.729 
14500.000 0.301 -0.592 0.167 0.729 
14533.000 0.296 -0.596 0.165 0.728 
14567.000 0.294 -0.600 0.163 0.726 
14600.000 0.292 -0.601 0.161 0.726 
14633.000 0.294 -0.601 0.159 0.726 
14667.000 0.295 -0.600 0.160 0.726 
14700.000 0.294 -0.600 0.161 0.726 
14733.000 0.292 -0.600 0.163 0.726 
14767.000 0.291 -0.601 0.164 0.726 
14800.000 0.289 -0.601 0.164 0.727 
14833.000 0.286 -0.602 0.164 0.727 
14867.000 0.284 -0.602 0.163 0.728 
14900.000 0.281 -0.602 0.164 0.729 
14933.000 0.279 -0.602 0.165 0.730 
14967.000 0.278 -0.602 0.166 0.730 
15000.000 0.278 -0.602 0.167 0.730 
15033.000 0.276 -0.602 0.167 0.730 
15067.000 0.274 -0.602 0.166 0.732 
15100.000 0.273 -0.602 0.165 0.732 
15133.000 0.272 -0.602 0.164 0.733 
15167.000 0.272 -0.602 0.164 0.732 
15200.000 0.272 -0.602 0.164 0.732 
15233.000 0.272 -0.602 0.164 0.732 
15267.000 0.273 -0.601 0.164 0.733 
15300.000 0.273 -0.601 0.164 0.733 
15333.000 0.274 -0.600 0.163 0.734 
15367.000 0.275 -0.599 0.162 0.734 
15400.000 0.277 -0.599 0.160 0.734 
15433.000 0.278 -0.598 0.159 0.735 
15467.000 0.280 -0.597 0.158 0.735 
15500.000 0.283 -0.596 0.157 0.735 
15533.000 0.286 -0.594 0.156 0.736 
15567.000 0.289 -0.592 0.156 0.736 
15600.000 0.292 -0.590 0.155 0.736 
15633.000 0.295 -0.589 0.154 0.737 
15667.000 0.298 -0.587 0.153 0.737 
15700.000 0.301 -0.584 0.151 0.738 
15733.000 0.303 -0.583 0.152 0.739 
15767.000 0.304 -0.582 0.152 0.739 
15800.000 0.303 -0.582 0.151 0.739 
15833.000 0.303 -0.583 0.151 0.739 
15867.000 0.302 -0.584 0.151 0.738 
