# T   LUA LFA RUA RFA LT  LS  RT  RS  
0.998 -0.067 0.014 0.004 0.945 -0.000 0.296 -0.141 0.982 0.000 0.184 -0.046 0.954 0.000 0.276 -0.115 0.973 0.000 0.220 -0.071 0.637 0.000 -0.770 -0.034 0.977 0.000 0.076 0.198 0.612 -0.000 -0.790 -0.024 0.981 0.000 0.057 0.187 
0.998 -0.067 0.013 0.004 0.944 -0.000 0.299 -0.139 0.981 0.000 0.187 -0.045 0.954 0.000 0.279 -0.112 0.972 -0.000 0.223 -0.071 0.637 -0.000 -0.770 -0.034 0.977 0.000 0.076 0.198 0.612 0.000 -0.790 -0.023 0.981 0.000 0.058 0.186 
0.998 -0.068 0.013 0.003 0.944 0.000 0.300 -0.139 0.981 0.000 0.192 -0.041 0.953 0.000 0.283 -0.109 0.972 0.000 0.225 -0.071 0.637 0.000 -0.770 -0.035 0.977 -0.000 0.076 0.199 0.613 0.000 -0.790 -0.016 0.982 0.000 0.059 0.178 
0.998 -0.068 0.013 0.002 0.943 0.000 0.303 -0.138 0.980 0.000 0.195 -0.040 0.952 0.000 0.287 -0.106 0.971 0.000 0.227 -0.071 0.637 -0.000 -0.770 -0.035 0.977 0.000 0.076 0.199 0.613 0.000 -0.790 -0.016 0.982 0.000 0.059 0.179 
0.998 -0.066 0.013 0.002 0.942 0.000 0.311 -0.126 0.980 -0.000 0.193 -0.045 0.951 0.000 0.292 -0.101 0.971 -0.000 0.228 -0.071 0.637 0.000 -0.770 -0.038 0.977 0.000 0.076 0.200 0.612 0.000 -0.790 -0.020 0.982 0.000 0.058 0.181 
0.998 -0.067 0.013 0.001 0.941 0.000 0.309 -0.135 0.979 0.000 0.201 -0.038 0.950 0.000 0.297 -0.098 0.971 0.000 0.229 -0.071 0.635 -0.000 -0.771 -0.037 0.976 0.000 0.079 0.201 0.612 0.000 -0.790 -0.018 0.982 0.000 0.059 0.181 
0.998 -0.066 0.013 0.000 0.940 0.000 0.319 -0.121 0.979 0.000 0.197 -0.047 0.948 0.000 0.303 -0.095 0.971 0.000 0.229 -0.071 0.637 -0.000 -0.770 -0.040 0.977 0.000 0.075 0.201 0.612 0.000 -0.790 -0.021 0.982 0.000 0.058 0.182 
0.998 -0.065 0.013 -0.000 0.939 0.000 0.322 -0.120 0.978 -0.000 0.203 -0.044 0.947 0.000 0.307 -0.093 0.971 0.000 0.230 -0.069 0.636 0.000 -0.770 -0.045 0.976 0.000 0.074 0.207 0.612 0.000 -0.791 -0.021 0.982 0.000 0.059 0.182 
0.998 -0.065 0.013 -0.001 0.938 0.000 0.327 -0.118 0.978 0.000 0.204 -0.043 0.946 0.000 0.312 -0.090 0.970 -0.000 0.231 -0.071 0.636 0.000 -0.770 -0.045 0.975 0.000 0.074 0.207 0.612 0.000 -0.791 -0.021 0.982 0.000 0.059 0.182 
0.998 -0.065 0.013 -0.001 0.936 0.000 0.331 -0.117 0.978 -0.000 0.206 -0.043 0.945 0.000 0.316 -0.088 0.970 0.000 0.233 -0.068 0.636 0.000 -0.770 -0.045 0.976 0.000 0.074 0.207 0.612 0.000 -0.791 -0.021 0.982 0.000 0.059 0.182 
