# Number of quaternions: 2
33273
3400.000 0.549 -0.573 0.446 0.414 0.549 -0.573 0.446 0.414 
3433.000 0.548 -0.577 0.439 0.417 0.548 -0.577 0.439 0.417 
3467.000 0.546 -0.582 0.432 0.421 0.546 -0.582 0.432 0.421 
3500.000 0.544 -0.585 0.426 0.426 0.544 -0.585 0.426 0.426 
3533.000 0.545 -0.582 0.428 0.426 0.545 -0.582 0.428 0.426 
3567.000 0.546 -0.581 0.430 0.424 0.546 -0.581 0.430 0.424 
3600.000 0.546 -0.580 0.431 0.423 0.546 -0.580 0.431 0.423 
3633.000 0.547 -0.579 0.433 0.423 0.547 -0.579 0.433 0.423 
3667.000 0.549 -0.578 0.432 0.422 0.549 -0.578 0.432 0.422 
3700.000 0.549 -0.578 0.432 0.422 0.549 -0.578 0.432 0.422 
3733.000 0.550 -0.576 0.431 0.424 0.550 -0.576 0.431 0.424 
3767.000 0.549 -0.576 0.430 0.425 0.549 -0.576 0.430 0.425 
3800.000 0.550 -0.576 0.430 0.425 0.550 -0.576 0.430 0.425 
3833.000 0.550 -0.576 0.431 0.425 0.550 -0.576 0.431 0.425 
3867.000 0.551 -0.574 0.433 0.423 0.551 -0.574 0.433 0.423 
3900.000 0.551 -0.573 0.436 0.422 0.551 -0.573 0.436 0.422 
3933.000 0.550 -0.573 0.441 0.419 0.550 -0.573 0.441 0.419 
3967.000 0.549 -0.570 0.447 0.416 0.549 -0.570 0.447 0.416 
4000.000 0.544 -0.570 0.456 0.414 0.544 -0.570 0.456 0.414 
4033.000 0.537 -0.569 0.467 0.412 0.537 -0.569 0.467 0.412 
4067.000 0.531 -0.572 0.473 0.409 0.531 -0.572 0.473 0.409 
4100.000 0.516 -0.585 0.483 0.398 0.516 -0.585 0.483 0.398 
4133.000 0.503 -0.593 0.495 0.388 0.503 -0.593 0.495 0.388 
4167.000 0.466 -0.613 0.507 0.387 0.466 -0.613 0.507 0.387 
4200.000 0.439 -0.624 0.522 0.380 0.439 -0.624 0.522 0.380 
4233.000 0.427 -0.624 0.537 0.375 0.427 -0.624 0.537 0.375 
4267.000 0.430 -0.612 0.545 0.379 0.430 -0.612 0.545 0.379 
4300.000 0.428 -0.610 0.547 0.381 0.428 -0.610 0.547 0.381 
4333.000 0.429 -0.602 0.559 0.374 0.429 -0.602 0.559 0.374 
4367.000 0.428 -0.600 0.567 0.367 0.428 -0.600 0.567 0.367 
4400.000 0.434 -0.596 0.570 0.363 0.434 -0.596 0.570 0.363 
4433.000 0.433 -0.596 0.572 0.360 0.433 -0.596 0.572 0.360 
4467.000 0.432 -0.596 0.575 0.358 0.432 -0.596 0.575 0.358 
